movieId,avg_rating,avg_sentiment,rating_variance,fairness_score,category
785,3.384,0.013,0.855,0.17,Fair
786,3.148,0.013,0.966,0.123,Fair
788,2.846,0.013,1.177,0.063,Fair
790,2.0,0.013,0.0,0.106,Fair
791,4.0,0.013,0.0,0.294,Overrated
795,3.5,0.013,0.5,0.194,Fair
798,2.708,0.013,1.294,0.035,Controversial
799,3.591,0.013,0.491,0.212,Overrated
800,4.158,0.0,0.946,0.332,Overrated
801,3.136,0.013,0.755,0.121,Fair
802,3.337,0.013,0.845,0.161,Fair
803,4.0,0.013,0.0,0.294,Overrated
804,3.25,0.013,1.071,0.144,Fair
805,3.657,0.0,0.658,0.231,Overrated
806,1.5,0.013,0.0,0.206,Underrated
808,3.5,0.013,0.5,0.194,Fair
809,2.333,0.013,0.688,0.04,Fair
810,2.409,0.013,1.941,0.025,Controversial
813,2.8,0.013,0.7,0.054,Fair
818,3.25,0.0,0.847,0.15,Fair
823,3.5,0.013,0.0,0.194,Fair
824,4.0,0.013,0.0,0.294,Overrated
828,3.286,0.013,0.905,0.151,Fair
829,2.667,0.013,1.0,0.027,Fair
830,3.071,0.0,1.157,0.114,Fair
832,3.338,0.0,0.834,0.168,Fair
833,2.417,0.013,1.242,0.023,Controversial
835,3.667,0.013,0.333,0.227,Overrated
836,2.882,0.0,0.704,0.076,Fair
837,3.273,0.013,0.861,0.148,Fair
838,3.917,0.0,0.777,0.283,Overrated
839,2.833,0.013,1.452,0.06,Controversial
840,3.375,0.013,0.229,0.169,Fair
841,3.0,0.013,0.0,0.094,Fair
842,2.542,0.013,1.112,0.002,Fair
848,3.286,0.013,1.238,0.151,Controversial
849,2.922,0.013,1.056,0.078,Fair
851,2.833,0.013,1.267,0.06,Controversial
852,3.305,0.0,0.686,0.161,Fair
858,4.293,0.0,0.816,0.359,Overrated
861,3.833,0.013,0.875,0.26,Overrated
866,4.0,0.013,0.614,0.294,Overrated
867,3.0,0.013,0.0,0.094,Fair
869,3.667,0.013,0.333,0.227,Overrated
870,1.0,0.013,0.0,0.306,Underrated
875,3.5,0.013,0.0,0.194,Fair
876,5.0,0.013,0.0,0.494,Overrated
879,3.0,0.013,3.333,0.094,Controversial
880,2.741,0.013,0.988,0.042,Fair
881,2.1,0.013,0.8,0.086,Fair
882,2.0,0.013,0.0,0.106,Fair
885,2.5,0.013,0.5,0.006,Fair
886,3.1,0.013,1.55,0.114,Controversial
888,3.0,0.013,0.0,0.094,Fair
889,4.0,0.013,0.0,0.294,Overrated
891,3.8,0.013,1.2,0.254,Controversial
892,3.5,0.0,0.385,0.2,Fair
893,3.667,0.013,1.333,0.227,Controversial
896,2.5,0.013,0.5,0.006,Fair
897,3.75,0.013,0.125,0.244,Overrated
898,4.31,0.0,0.615,0.362,Overrated
899,4.152,0.0,0.699,0.33,Overrated
900,3.708,0.0,0.43,0.242,Overrated
901,3.0,0.013,2.25,0.094,Controversial
902,3.847,0.0,0.912,0.269,Overrated
903,4.1,0.2,0.727,0.22,Overrated
904,4.271,0.167,0.616,0.271,Overrated
905,4.321,0.0,0.523,0.364,Overrated
906,4.143,0.0,0.726,0.329,Overrated
907,3.5,0.0,0.5,0.2,Fair
908,4.184,0.333,0.604,0.17,Fair
909,4.111,0.0,0.449,0.322,Overrated
910,4.01,-1.0,0.689,0.802,Overrated
911,3.808,0.0,0.439,0.262,Overrated
912,4.27,0.0,0.674,0.354,Overrated
913,4.17,0.0,0.395,0.334,Overrated
914,4.147,0.0,0.478,0.329,Overrated
915,3.767,0.0,0.702,0.253,Overrated
916,4.058,0.0,0.627,0.312,Overrated
917,3.5,0.013,0.5,0.194,Fair
918,4.1,0.0,0.489,0.32,Overrated
919,3.876,0.0,1.042,0.275,Overrated
920,3.644,0.0,1.121,0.229,Overrated
921,3.389,0.0,0.736,0.178,Fair
922,4.333,0.0,0.442,0.367,Overrated
923,4.043,0.0,0.926,0.309,Overrated
924,3.9,0.098,1.21,0.231,Controversial
926,4.229,0.0,0.782,0.346,Overrated
927,4.0,0.0,0.0,0.3,Overrated
928,4.167,0.0,0.588,0.333,Overrated
929,3.5,0.0,0.0,0.2,Fair
930,4.25,0.0,0.276,0.35,Overrated
931,3.833,0.0,0.625,0.267,Overrated
932,3.938,0.013,1.46,0.281,Controversial
933,4.217,0.013,0.701,0.337,Overrated
934,3.25,0.0,1.205,0.15,Controversial
935,3.833,0.013,1.583,0.26,Controversial
936,4.0,0.0,0.9,0.3,Overrated
937,3.5,0.013,0.5,0.194,Fair
938,3.25,0.0,1.675,0.15,Controversial
940,4.0,0.0,0.929,0.3,Overrated
941,3.75,0.0,0.125,0.25,Overrated
942,4.333,0.013,0.267,0.36,Overrated
943,3.929,0.0,0.369,0.286,Overrated
944,4.0,0.0,0.0,0.3,Overrated
945,4.071,0.0,0.702,0.314,Overrated
946,3.5,0.013,0.5,0.194,Fair
947,3.75,0.0,2.75,0.25,Controversial
948,3.917,0.0,0.442,0.283,Overrated
949,3.917,0.013,0.042,0.277,Overrated
950,3.857,0.0,0.726,0.271,Overrated
951,4.393,0.0,0.353,0.379,Overrated
952,3.625,0.0,0.46,0.225,Overrated
953,4.096,0.0,0.87,0.319,Overrated
954,4.083,0.0,0.801,0.317,Overrated
955,3.861,0.0,1.112,0.272,Overrated
956,4.0,0.0,0.0,0.3,Overrated
959,3.5,0.013,0.0,0.194,Fair
961,4.0,0.013,0.0,0.294,Overrated
963,3.0,0.013,0.0,0.094,Fair
965,4.045,0.0,0.673,0.309,Overrated
968,3.759,0.0,1.261,0.252,Controversial
969,3.971,0.0,1.029,0.294,Overrated
970,3.5,0.0,0.0,0.2,Fair
971,4.1,0.0,0.767,0.32,Overrated
973,3.9,0.0,0.05,0.28,Overrated
976,3.0,0.0,0.0,0.1,Fair
979,3.0,0.013,0.0,0.094,Fair
981,3.0,0.013,0.0,0.094,Fair
982,3.0,0.013,0.0,0.094,Fair
984,3.5,0.013,4.5,0.194,Controversial
986,3.538,0.0,0.478,0.208,Overrated
987,3.0,0.013,0.0,0.094,Fair
988,3.0,0.013,0.0,0.094,Fair
990,2.9,0.013,2.05,0.074,Controversial
991,3.318,0.0,0.614,0.164,Fair
993,3.0,0.013,0.0,0.094,Fair
994,4.182,0.0,0.514,0.336,Overrated
996,2.5,0.013,0.583,0.006,Fair
998,3.0,0.013,3.0,0.094,Controversial
999,3.042,0.013,0.566,0.102,Fair
1003,2.5,0.013,0.75,0.006,Fair
1004,3.0,0.013,0.4,0.094,Fair
1005,2.188,0.013,0.924,0.069,Fair
1006,3.5,0.0,0.75,0.2,Fair
1007,2.6,0.013,0.433,0.014,Fair
1008,3.0,0.013,0.0,0.094,Fair
1009,3.056,0.013,0.528,0.105,Fair
1010,3.056,0.0,0.528,0.111,Fair
1011,2.938,0.013,1.888,0.081,Controversial
1012,3.444,0.013,0.465,0.182,Fair
1013,3.208,0.0,0.703,0.142,Fair
1014,3.5,0.013,1.0,0.194,Fair
1015,2.95,0.013,0.866,0.084,Fair
1016,2.9,0.013,0.3,0.074,Fair
1017,3.5,0.013,0.556,0.194,Fair
1018,2.417,0.013,0.842,0.023,Fair
1019,3.471,0.013,0.796,0.188,Fair
1020,3.081,0.013,0.632,0.11,Fair
1021,2.404,0.013,0.96,0.026,Fair
1022,3.488,0.0,0.628,0.198,Fair
1023,3.615,0.013,1.173,0.217,Overrated
1024,3.667,0.013,1.067,0.227,Overrated
1025,3.58,0.0,0.639,0.216,Overrated
1027,3.018,0.013,0.75,0.097,Fair
1028,3.936,0.0,0.579,0.287,Overrated
1029,3.386,0.0,0.795,0.177,Fair
1030,2.767,0.0,0.531,0.053,Fair
1031,3.479,0.013,0.989,0.189,Fair
1032,3.375,0.0,0.92,0.175,Fair
1033,3.575,0.0,0.428,0.215,Overrated
1034,3.1,0.013,2.675,0.114,Controversial
1035,3.938,0.0,1.06,0.288,Overrated
1036,3.893,0.013,0.761,0.272,Overrated
1037,2.771,0.013,0.891,0.048,Fair
1040,3.0,0.013,0.0,0.094,Fair
1041,4.591,0.0,0.241,0.418,Overrated
1042,3.274,0.0,0.82,0.155,Fair
1043,2.4,0.013,0.3,0.026,Fair
1046,4.5,0.013,0.333,0.394,Overrated
1047,3.353,0.013,0.705,0.164,Fair
1049,3.476,0.013,1.037,0.189,Fair
1050,3.9,0.013,0.05,0.274,Overrated
1051,4.0,0.013,1.0,0.294,Overrated
1053,3.0,0.013,0.0,0.094,Fair
1054,2.0,0.013,0.0,0.106,Fair
1055,1.5,0.013,0.5,0.206,Underrated
1056,3.062,0.013,0.46,0.106,Fair
1057,3.467,0.013,0.767,0.187,Fair
1059,3.703,0.0,0.84,0.241,Overrated
1060,3.694,0.013,1.204,0.232,Controversial
1061,3.672,0.013,0.683,0.228,Overrated
1064,3.154,0.013,1.266,0.124,Controversial
1066,4.5,0.0,0.333,0.4,Overrated
1068,3.5,0.0,0.0,0.2,Fair
1073,3.932,0.013,0.663,0.28,Overrated
1077,3.75,0.013,0.509,0.244,Overrated
1078,3.409,0.013,1.041,0.175,Fair
1079,3.923,0.0,0.876,0.285,Overrated
1080,3.966,0.0,1.01,0.293,Overrated
1081,3.542,0.0,0.93,0.208,Overrated
1082,3.583,0.0,0.242,0.217,Overrated
1083,3.333,0.013,0.667,0.16,Fair
1084,4.069,0.0,0.474,0.314,Overrated
1085,3.5,0.013,0.5,0.194,Fair
1086,4.1,0.013,0.292,0.314,Overrated
1088,3.369,0.0,0.989,0.174,Fair
1089,4.208,0.091,0.622,0.296,Overrated
1090,3.984,0.0,0.865,0.297,Overrated
1091,2.763,0.013,0.76,0.046,Fair
1092,3.191,0.013,0.658,0.132,Fair
1093,3.486,0.0,0.764,0.197,Fair
1094,3.44,0.013,1.002,0.182,Fair
1095,3.667,0.013,0.952,0.227,Overrated
1096,4.05,0.0,0.969,0.31,Overrated
1097,3.826,0.0,0.978,0.265,Overrated
1099,3.375,0.013,0.896,0.169,Fair
1100,2.711,0.013,1.37,0.036,Controversial
1101,3.443,-0.5,0.872,0.439,Overrated
1103,4.1,0.0,0.614,0.32,Overrated
1104,4.475,0.0,0.434,0.395,Overrated
1105,4.667,0.013,0.333,0.427,Overrated
1107,3.5,0.013,0.0,0.194,Fair
1111,4.125,0.013,0.396,0.319,Overrated
1112,4.5,0.013,0.5,0.394,Overrated
1114,3.0,0.013,0.0,0.094,Fair
1116,4.0,0.013,0.0,0.294,Overrated
1117,3.5,0.013,0.0,0.194,Fair
1119,3.0,0.013,0.0,0.094,Fair
1120,3.537,0.0,0.287,0.207,Overrated
1121,4.0,0.013,0.0,0.294,Overrated
1123,4.25,0.013,1.125,0.344,Overrated
1124,3.917,0.0,0.765,0.283,Overrated
1125,3.688,0.0,0.713,0.238,Overrated
1126,2.833,0.013,1.667,0.06,Controversial
1127,3.582,0.013,0.568,0.21,Overrated
1128,2.667,0.013,1.367,0.027,Controversial
1129,3.462,0.013,0.915,0.186,Fair
1130,2.9,0.013,0.8,0.074,Fair
1131,4.091,0.013,0.441,0.312,Overrated
1132,4.062,0.013,0.174,0.306,Overrated
1135,3.115,-1.0,0.34,0.623,Overrated
1136,4.195,0.0,0.727,0.339,Overrated
1137,4.0,0.013,0.0,0.294,Overrated
1140,5.0,0.013,0.0,0.494,Overrated
1144,4.0,0.013,0.0,0.294,Overrated
1147,3.9,0.0,0.822,0.28,Overrated
1148,4.1,0.0,0.846,0.32,Overrated
1150,4.25,0.013,0.25,0.344,Overrated
1151,5.0,0.013,0.0,0.494,Overrated
1156,3.5,0.013,0.0,0.194,Fair
1161,3.75,0.013,0.083,0.244,Overrated
1162,3.0,0.013,0.0,0.094,Fair
1163,1.0,0.013,0.0,0.306,Underrated
1167,3.5,0.013,0.5,0.194,Fair
1170,2.5,0.013,0.5,0.006,Fair
1171,3.353,0.0,0.493,0.171,Fair
1172,4.162,0.013,1.056,0.326,Overrated
1173,3.136,0.013,1.305,0.121,Controversial
1175,3.833,0.013,0.733,0.26,Overrated
1176,4.0,0.013,1.0,0.294,Overrated
1177,4.0,0.0,0.4,0.3,Overrated
1178,4.542,-0.5,0.294,0.658,Overrated
1179,3.63,0.0,1.05,0.226,Overrated
1180,3.0,0.013,0.0,0.094,Fair
1183,3.711,0.0,0.926,0.242,Overrated
1184,3.929,0.013,0.536,0.279,Overrated
1185,3.95,0.0,0.581,0.29,Overrated
1186,3.727,0.013,1.089,0.239,Overrated
1187,3.6,0.0,1.3,0.22,Controversial
1188,3.659,0.0,1.581,0.232,Controversial
1189,4.0,0.0,0.3,0.3,Overrated
1190,3.167,0.013,0.567,0.127,Fair
1191,3.5,0.013,1.1,0.194,Fair
1192,4.5,0.013,0.25,0.394,Overrated
1193,4.203,-0.333,0.576,0.507,Overrated
1194,3.591,0.013,1.641,0.212,Controversial
1196,4.237,0.2,0.646,0.247,Overrated
1197,4.234,0.0,0.658,0.347,Overrated
1198,4.23,0.0,0.565,0.346,Overrated
1199,4.183,0.013,0.695,0.33,Overrated
1200,3.972,0.111,1.021,0.239,Overrated
1201,4.158,0.0,0.749,0.332,Overrated
1202,3.857,0.013,0.393,0.265,Overrated
1203,4.282,0.333,0.553,0.19,Fair
1204,4.3,0.0,0.698,0.36,Overrated
1206,4.055,0.0,0.828,0.311,Overrated
1207,4.184,0.0,0.523,0.337,Overrated
1208,4.227,0.0,0.693,0.345,Overrated
1209,4.342,0.0,0.529,0.368,Overrated
1210,4.142,0.0,0.75,0.328,Overrated
1211,3.885,0.013,1.256,0.27,Controversial
1212,4.229,0.0,0.956,0.346,Overrated
1213,4.256,0.0,0.468,0.351,Overrated
1214,3.997,0.0,0.809,0.299,Overrated
1215,4.048,0.013,0.738,0.303,Overrated
1216,3.455,0.013,0.673,0.184,Fair
1217,4.433,0.0,0.317,0.387,Overrated
1218,4.083,0.013,1.311,0.31,Controversial
1219,4.036,-0.111,0.73,0.363,Overrated
1220,3.81,0.0,0.831,0.262,Overrated
1221,4.265,0.0,0.644,0.353,Overrated
1222,4.102,0.0,0.659,0.32,Overrated
1223,4.222,0.0,0.718,0.344,Overrated
1224,4.0,0.0,0.667,0.3,Overrated
1225,4.184,0.0,0.566,0.337,Overrated
1226,3.5,0.013,1.1,0.194,Fair
1227,4.059,0.013,0.528,0.305,Overrated
1228,4.207,0.0,0.637,0.341,Overrated
1230,3.856,1.0,1.225,0.229,Controversial
1231,3.864,0.0,1.052,0.273,Overrated
1232,3.625,0.013,1.196,0.219,Overrated
1233,4.212,0.0,0.46,0.342,Overrated
1234,4.032,0.0,0.717,0.306,Overrated
1235,4.288,0.0,0.503,0.358,Overrated
1236,4.333,0.013,0.333,0.36,Overrated
1237,4.222,0.0,0.595,0.344,Overrated
1238,4.056,0.013,0.653,0.305,Overrated
1240,3.958,-0.125,0.554,0.354,Overrated
1241,4.136,0.013,1.555,0.321,Controversial
1242,4.171,0.0,0.433,0.334,Overrated
1243,3.969,0.0,1.349,0.294,Controversial
1244,4.106,-1.0,0.574,0.821,Overrated
1245,4.262,0.0,0.49,0.352,Overrated
1246,3.959,0.5,0.89,0.042,Fair
1247,4.075,0.0,0.83,0.315,Overrated
1248,4.265,0.013,0.504,0.346,Overrated
1249,4.069,0.0,0.445,0.314,Overrated
1250,4.291,0.0,0.646,0.358,Overrated
1251,4.071,0.013,0.495,0.308,Overrated
1252,4.212,0.0,0.605,0.342,Overrated
1253,3.82,0.0,0.56,0.264,Overrated
1254,3.867,-1.0,0.517,0.773,Overrated
1255,3.214,0.013,1.405,0.136,Controversial
1256,3.804,0.013,1.312,0.254,Controversial
1257,3.685,0.0,0.945,0.237,Overrated
1258,4.091,-0.111,0.583,0.374,Overrated
1259,4.005,0.0,0.519,0.301,Overrated
1260,3.964,-0.286,0.556,0.436,Overrated
1261,4.071,0.013,0.664,0.308,Overrated
1262,4.214,0.0,0.441,0.343,Overrated
1263,3.905,0.0,0.954,0.281,Overrated
1264,3.8,0.013,0.2,0.254,Overrated
1265,3.948,0.013,0.719,0.283,Overrated
1266,4.111,0.0,0.521,0.322,Overrated
1267,4.25,0.0,0.599,0.35,Overrated
1268,3.611,0.013,0.611,0.216,Overrated
1269,4.0,0.0,0.444,0.3,Overrated
1270,4.044,0.0,0.766,0.309,Overrated
1271,3.5,0.013,0.655,0.194,Fair
1272,4.355,0.0,0.603,0.371,Overrated
1273,4.125,0.013,0.551,0.319,Overrated
1274,3.859,0.333,1.368,0.105,Controversial
1275,3.729,0.013,1.074,0.239,Overrated
1276,4.276,0.0,0.379,0.355,Overrated
1277,4.125,0.0,0.46,0.325,Overrated
1278,4.044,-1.0,0.625,0.809,Overrated
1279,4.222,0.013,0.882,0.338,Overrated
1280,4.333,0.0,0.437,0.367,Overrated
1281,4.133,0.0,0.374,0.327,Overrated
1282,3.783,0.0,1.043,0.257,Overrated
1283,4.15,0.0,0.608,0.33,Overrated
1284,4.143,0.0,0.901,0.329,Overrated
1285,3.732,1.0,1.026,0.254,Underrated
1286,3.071,0.013,1.202,0.108,Controversial
1287,4.045,0.013,0.631,0.303,Overrated
1288,4.015,0.0,0.569,0.303,Overrated
1289,3.864,0.013,0.655,0.266,Overrated
1290,3.35,0.013,1.003,0.164,Fair
1291,4.075,0.0,0.521,0.315,Overrated
1292,3.95,0.0,0.787,0.29,Overrated
1293,3.962,0.0,0.498,0.292,Overrated
1295,3.227,0.013,1.768,0.139,Controversial
1296,3.706,0.0,1.252,0.241,Controversial
1297,3.675,0.013,0.718,0.229,Overrated
1298,3.761,0.013,1.111,0.246,Overrated
1299,4.018,0.0,1.157,0.304,Overrated
1300,4.2,0.013,0.511,0.334,Overrated
1301,3.808,0.0,0.522,0.262,Overrated
1302,3.689,0.0,0.771,0.238,Overrated
1303,4.029,0.0,0.452,0.306,Overrated
1304,3.944,0.0,0.862,0.289,Overrated
1305,3.5,0.013,0.333,0.194,Fair
1306,2.7,0.013,1.45,0.034,Controversial
1307,3.859,1.0,0.664,0.228,Underrated
1310,5.0,0.013,0.0,0.494,Overrated
1312,2.5,0.013,0.5,0.006,Fair
1318,2.0,0.013,0.0,0.106,Fair
1320,3.207,0.013,0.751,0.135,Fair
1321,3.413,0.013,0.833,0.176,Fair
1322,2.0,0.013,0.0,0.106,Fair
1323,1.667,0.013,0.333,0.173,Fair
1324,1.5,0.013,0.5,0.206,Underrated
1325,2.0,0.013,0.0,0.106,Fair
1326,1.75,0.013,0.125,0.156,Fair
1327,2.786,0.013,1.374,0.051,Controversial
1328,1.0,0.013,0.0,0.306,Underrated
1329,2.75,0.013,1.125,0.044,Fair
1330,1.5,0.013,0.333,0.206,Underrated
1331,2.0,0.013,0.0,0.106,Fair
1332,3.667,0.013,0.333,0.227,Overrated
1333,3.602,0.0,0.646,0.22,Overrated
1334,3.0,0.013,1.6,0.094,Controversial
1335,1.0,0.013,0.0,0.306,Underrated
1336,1.0,0.013,0.0,0.306,Underrated
1337,4.5,0.013,0.0,0.394,Overrated
1339,3.466,0.013,0.784,0.187,Fair
1340,3.167,0.013,0.083,0.127,Fair
1341,3.75,0.013,1.125,0.244,Overrated
1342,2.5,0.013,1.1,0.006,Fair
1343,3.769,0.0,0.465,0.254,Overrated
1344,3.964,0.0,0.326,0.293,Overrated
1345,3.347,0.333,0.897,0.003,Fair
1346,2.812,0.013,1.424,0.056,Controversial
1347,3.096,0.013,1.24,0.113,Controversial
1348,3.531,0.0,0.616,0.206,Overrated
1349,5.0,0.013,0.0,0.494,Overrated
1350,3.818,0.0,0.561,0.264,Overrated
1351,2.333,0.013,0.333,0.04,Fair
1352,2.25,0.013,0.125,0.056,Fair
1353,3.375,0.0,1.229,0.175,Controversial
1354,4.071,0.0,1.036,0.314,Overrated
1355,2.0,0.013,1.0,0.106,Fair
1356,3.955,0.0,0.737,0.291,Overrated
1357,4.152,0.0,0.374,0.33,Overrated
1358,3.926,0.0,0.858,0.285,Overrated
1359,3.156,0.013,0.957,0.125,Fair
1361,4.083,0.0,0.442,0.317,Overrated
1363,3.5,0.0,1.0,0.2,Fair
1365,3.583,0.013,0.242,0.21,Overrated
1366,3.9,0.0,0.8,0.28,Overrated
1367,3.074,0.0,0.804,0.115,Fair
1370,3.404,0.013,0.711,0.174,Fair
1371,3.102,0.013,0.786,0.114,Fair
1372,3.415,0.0,1.161,0.183,Fair
1373,2.741,0.013,1.065,0.042,Fair
1374,3.766,0.0,1.08,0.253,Overrated
1375,3.329,0.013,0.42,0.159,Fair
1376,3.477,0.0,1.214,0.195,Controversial
1377,3.025,0.0,0.775,0.105,Fair
1378,3.208,0.013,0.868,0.135,Fair
1379,3.0,0.013,1.8,0.094,Controversial
1380,3.262,1.0,0.985,0.348,Underrated
1381,2.265,1.0,0.816,0.547,Underrated
1382,1.875,0.013,0.396,0.131,Fair
1385,2.957,0.013,0.907,0.085,Fair
1387,4.005,0.0,0.847,0.301,Overrated
1388,2.618,0.013,1.017,0.017,Fair
1389,1.417,0.0,0.242,0.217,Underrated
1390,2.667,0.013,1.0,0.027,Fair
1391,3.187,0.013,1.187,0.131,Fair
1392,4.125,0.013,0.729,0.319,Overrated
1393,3.594,0.0,0.83,0.219,Overrated
1394,4.008,0.0,0.927,0.302,Overrated
1395,3.0,0.013,0.5,0.094,Fair
1396,3.478,0.0,0.433,0.196,Fair
1397,4.0,0.013,0.0,0.294,Overrated
1398,2.5,0.0,0.0,0.0,Fair
1399,3.1,0.013,0.55,0.114,Fair
1401,3.333,0.013,1.333,0.16,Controversial
1405,3.017,0.013,1.388,0.097,Controversial
1406,4.5,0.013,0.5,0.394,Overrated
1407,3.364,-0.5,1.043,0.423,Overrated
1408,3.833,0.0,0.754,0.267,Overrated
1409,2.591,0.013,1.063,0.012,Fair
1411,4.0,0.0,1.033,0.3,Overrated
1412,3.5,0.013,0.0,0.194,Fair
1413,4.25,0.0,0.125,0.35,Overrated
1414,3.0,0.013,0.857,0.094,Fair
1415,2.5,0.013,4.5,0.006,Controversial
1416,3.417,0.0,1.265,0.183,Controversial
1417,3.25,0.013,0.125,0.144,Fair
1419,4.25,0.013,0.125,0.344,Overrated
1422,2.75,0.013,1.583,0.044,Controversial
1423,4.0,0.0,0.0,0.3,Overrated
1425,3.0,0.013,0.214,0.094,Fair
1426,1.0,0.013,0.0,0.306,Underrated
1427,1.0,0.013,0.0,0.306,Underrated
1428,3.0,0.013,0.0,0.094,Fair
1429,3.571,0.013,0.607,0.208,Overrated
1430,3.0,0.013,0.25,0.094,Fair
1431,2.75,0.013,0.99,0.044,Fair
1432,2.714,0.013,1.488,0.036,Controversial
1437,4.25,0.013,1.125,0.344,Overrated
1438,2.625,0.013,0.984,0.019,Fair
1439,2.167,0.013,1.083,0.073,Fair
1440,1.5,0.013,0.5,0.206,Underrated
1441,3.474,-0.5,1.041,0.445,Overrated
1442,3.5,0.013,0.75,0.194,Fair
1445,2.143,0.013,0.81,0.078,Fair
1446,4.429,0.0,0.202,0.386,Overrated
1447,3.375,0.013,0.562,0.169,Fair
1449,3.875,0.0,0.679,0.275,Overrated
1453,2.5,0.013,0.5,0.006,Fair
1454,3.714,0.013,0.488,0.236,Overrated
1456,2.0,0.013,0.0,0.106,Fair
1457,3.318,0.013,0.514,0.157,Fair
1458,4.0,0.013,0.0,0.294,Overrated
1459,2.667,0.013,0.833,0.027,Fair
1460,3.25,0.013,0.125,0.144,Fair
1461,2.312,0.013,1.067,0.044,Fair
1464,3.438,0.013,1.096,0.181,Fair
1465,3.333,0.013,1.333,0.16,Controversial
1466,3.74,0.0,0.524,0.248,Overrated
1468,2.6,0.013,3.3,0.014,Controversial
1473,4.0,0.013,0.0,0.294,Overrated
1474,2.136,0.0,0.755,0.073,Fair
1475,4.0,0.013,0.0,0.294,Overrated
1476,3.538,0.013,0.938,0.201,Overrated
1477,4.0,0.013,0.0,0.294,Overrated
1479,3.217,0.013,0.874,0.137,Fair
1480,3.364,0.013,0.305,0.166,Fair
1483,3.091,0.013,2.291,0.112,Controversial
1484,3.667,0.013,0.333,0.227,Overrated
1485,3.139,0.0,0.699,0.128,Fair
1487,3.0,0.013,1.0,0.094,Fair
1488,2.833,0.013,1.381,0.06,Controversial
1489,3.0,0.013,2.0,0.094,Controversial
1490,1.5,0.013,0.5,0.206,Underrated
1493,3.5,0.013,0.0,0.194,Fair
1495,2.0,0.013,0.0,0.106,Fair
1496,4.0,0.0,0.0,0.3,Overrated
1497,4.0,0.013,1.0,0.294,Overrated
1498,3.0,0.013,0.625,0.094,Fair
1499,2.104,0.013,1.065,0.086,Fair
1500,3.61,0.0,0.949,0.222,Overrated
1502,2.5,0.013,0.5,0.006,Fair
1503,3.833,0.013,0.083,0.26,Overrated
1507,3.5,0.013,0.0,0.194,Fair
1513,3.054,0.0,0.747,0.111,Fair
1514,3.0,0.013,0.0,0.094,Fair
1515,2.1,0.013,0.4,0.086,Fair
1516,3.0,0.013,0.0,0.094,Fair
1517,3.535,0.013,0.794,0.201,Overrated
1518,3.346,0.013,1.058,0.163,Fair
1519,1.0,0.013,0.0,0.306,Underrated
1526,2.0,0.013,0.0,0.106,Fair
1527,3.752,0.013,0.809,0.244,Overrated
1529,3.333,0.013,0.583,0.16,Fair
1533,4.5,0.013,0.5,0.394,Overrated
1537,3.808,0.0,0.522,0.262,Overrated
1541,2.7,0.013,1.067,0.034,Fair
1542,3.714,0.0,0.821,0.243,Overrated
1544,2.754,0.0,0.988,0.051,Fair
1545,4.5,0.0,0.5,0.4,Overrated
1546,3.5,0.013,0.0,0.194,Fair
1547,3.25,0.013,0.125,0.144,Fair
1549,4.0,0.013,0.0,0.294,Overrated
1550,2.25,0.013,0.917,0.056,Fair
1551,2.167,0.013,0.583,0.073,Fair
1552,3.123,0.013,0.851,0.118,Fair
1554,2.4,0.013,1.3,0.026,Controversial
1556,1.667,0.013,0.559,0.173,Fair
1562,2.256,0.013,0.477,0.055,Fair
1564,4.0,0.013,2.0,0.294,Controversial
1565,4.0,0.013,0.0,0.294,Overrated
1566,3.55,0.013,0.799,0.204,Overrated
1569,3.5,0.0,0.833,0.2,Fair
1571,4.5,0.013,0.5,0.394,Overrated
1572,3.0,0.013,0.5,0.094,Fair
1573,3.447,0.0,0.877,0.189,Fair
1574,1.0,0.013,0.0,0.306,Underrated
1580,3.525,0.0,0.74,0.205,Overrated
1581,2.167,0.013,0.583,0.073,Fair
1582,2.6,0.013,0.8,0.014,Fair
1583,3.0,0.013,0.0,0.094,Fair
1584,3.691,0.013,0.922,0.232,Overrated
1585,3.0,0.013,0.0,0.094,Fair
1586,2.795,-1.0,0.778,0.559,Overrated
1587,3.258,0.013,1.498,0.145,Controversial
1588,3.075,0.013,0.744,0.109,Fair
1589,3.281,0.013,0.899,0.15,Fair
1590,2.94,0.013,1.048,0.082,Fair
1591,2.635,0.013,1.251,0.02,Controversial
1592,2.375,0.013,0.896,0.031,Fair
1593,2.833,0.013,0.967,0.06,Fair
1594,4.083,0.013,1.242,0.31,Controversial
1596,4.333,0.013,0.333,0.36,Overrated
1597,3.0,0.013,0.915,0.094,Fair
1598,2.5,0.013,0.333,0.006,Fair
1599,2.333,0.013,1.333,0.04,Controversial
1600,3.5,0.013,0.5,0.194,Fair
1601,2.333,0.013,0.333,0.04,Fair
1602,1.75,0.013,0.25,0.156,Fair
1603,2.462,0.013,0.769,0.014,Fair
1604,3.333,0.013,0.333,0.16,Fair
1605,2.75,0.013,0.917,0.044,Fair
1606,2.333,0.013,2.333,0.04,Controversial
1608,3.345,0.0,0.519,0.169,Fair
1609,2.667,0.013,0.583,0.027,Fair
1610,3.949,0.0,0.529,0.29,Overrated
1611,4.1,0.013,0.55,0.314,Overrated
1612,3.0,0.013,0.0,0.094,Fair
1613,4.0,0.013,0.0,0.294,Overrated
1614,2.979,0.013,0.967,0.089,Fair
1615,3.0,0.013,0.75,0.094,Fair
